POLICY_NUM,FREE_LOOKS,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00286670,N,Adjustable CompLife,063835    ,102  ,315,6,546,CA
00286671,N,Level Term 20,009276    ,102  ,123,112,546,CA
00286672,N,90 Life,009276    ,102  ,123,97,546,CA
00286673,N,Term 80,024436    ,102  ,36,30,498,CA
00286674,N,Adjustable CompLife,009276    ,102  ,123,59,546,CA
00286675,N,Adjustable CompLife,024436    ,102  ,85,48,546,CA
00286676,N,Adjustable CompLife,099992    ,102  ,#VALUE!,14,517,CA
00286677,N,Term 80,099992    ,102  ,#VALUE!,14,517,CA
00286678,N,65 Life,009276    ,102  ,123,24,546,CA
00286679,N,Level Term 20,0B6961    ,102  ,67,12,546,NC
00286680,N,65 Life,0B6961    ,102  ,67,6,546,NC
00286681,N,Level Term 20,099992    ,102  ,#VALUE!,166,546,CA
00286682,N,Term 80,063304    ,102  ,319,49,546,PA
00286683,N,Level Term 20,0E3322    ,102  ,30,14,546,CA
00286684,N,Level Term 20,0E3322    ,102  ,30,9,546,CA
00286685,N,Level Term 20,090132    ,102  ,193,117,546,NV
00286686,N,Adjustable CompLife,078538    ,102  ,217,98,546,CA
00286687,N,Level Term 20,078538    ,102  ,217,98,546,CA
00286688,N,Level Term 20,090132    ,102  ,187,77,540,AZ
00286689,N,Adjustable CompLife,078538    ,102  ,217,67,546,CA
00286690,N,Adjustable CompLife,087406    ,102  ,203,120,546,CA
00286691,N,Adjustable CompLife,072497    ,102  ,249,106,546,CA
00286692,N,Term 80,072497    ,102  ,249,106,546,CA
00286693,N,Adjustable CompLife,087406    ,102  ,203,105,546,CA
00286694,N,Term 80,035158    ,102  ,577,93,546,CA
00286695,N,Adjustable CompLife,087406    ,102  ,203,43,546,CA
00286696,N,Adjustable CompLife,072656    ,102  ,248,31,546,NV
00286697,N,Term 80,099992    ,102  ,#VALUE!,18,534,NV
00286698,N,Adjustable CompLife,072656    ,102  ,248,22,546,NV
00286699,N,Level Term 20,072656    ,102  ,248,22,546,NV
00286700,N,Term 80,0B1568    ,102  ,80,157,546,CA
00286701,N,Term 80,005431    ,102  ,134,91,546,CO
00286702,N,Term 80,0B1568    ,102  ,80,69,546,CA
00286703,N,Adjustable CompLife,0B1568    ,102  ,34,18,500,CA
00286704,N,Adjustable CompLife,0B1154    ,102  ,81,11,546,CA
00286705,N,Term 80,070519    ,102  ,225,120,546,CA
00286706,N,Joint/Survivorship CompLife,065160    ,102  ,303,117,546,NV
00286707,N,Level Term 20,072656    ,102  ,215,36,514,NV
00286708,N,Level Term 20,0B1749    ,102  ,79,61,546,CA
00286709,N,Adjustable CompLife,072656    ,102  ,248,32,546,NV
00286710,N,Adjustable CompLife,070519    ,102  ,225,26,546,CA
00286711,N,Term 80,070519    ,102  ,225,26,546,CA
00286712,N,Adjustable CompLife,065160    ,102  ,303,20,546,NV
00286713,N,90 Life,009276    ,102  ,123,117,546,CA
00286714,N,Term 80,009276    ,102  ,121,116,544,CA
00286715,N,Adjustable CompLife,009276    ,102  ,123,108,546,CA
00286716,N,Term 80,095962    ,102  ,163,79,546,CA
00286717,N,Level Term 20,009276    ,102  ,123,77,546,CA
00286718,N,Adjustable CompLife,095962    ,102  ,163,60,546,CA
00286719,N,Adjustable CompLife,009276    ,102  ,123,48,546,CA
00286720,N,Adjustable CompLife,095962    ,102  ,163,23,546,CA
00286721,N,Adjustable CompLife,005431    ,102  ,134,13,546,CA
00286722,N,Term 80,005431    ,102  ,126,4,538,CA
00286723,N,Term 80,005431    ,102  ,134,8,546,CA
00286724,N,15 Pay Life,009276    ,102  ,123,5,546,CA
00286725,N,Term 80,0C3201    ,102  ,54,4,546,CA
00286726,N,Level Term 20,009276    ,102  ,123,1,546,CA
00286727,N,Level Term 20,009276    ,102  ,123,1,546,CA
00286728,N,Term 80,060493    ,102  ,340,146,546,CA
00286729,N,Term 80,060493    ,102  ,340,143,546,CA
00286730,N,Term 80,024447    ,102  ,85,78,546,CA
00286731,N,Adjustable CompLife,060493    ,102  ,340,60,546,CA
00286732,N,Level Term 20,009276    ,102  ,123,31,546,CA
00286733,N,15 Pay Life,009276    ,102  ,123,6,546,CA
00286734,N,Term 80,0B1749    ,102  ,79,74,546,WA
00286735,N,Term 80,063835    ,102  ,315,72,546,CA
00286736,N,Extended Term,009276    ,102  ,100,26,523,CA
00286737,N,Term 80,009276    ,102  ,89,15,512,CA
00286738,N,Level Term 20,099992    ,102  ,#VALUE!,50,546,CA
00286739,N,Level Term 20,009276    ,102  ,123,40,546,CA
00286740,N,Adjustable CompLife,009276    ,102  ,123,36,546,CA
00286741,N,Level Term 20,089781    ,102  ,195,125,546,CA
00286742,N,Term 80,048618    ,102  ,439,63,546,CA
00286743,N,Level Term 20,070062    ,102  ,263,33,546,CA
00286744,N,Adjustable CompLife,070062    ,102  ,263,31,546,CA
00286745,N,Level Term 20,070062    ,102  ,263,85,546,CA
00286746,N,Level Term 20,070062    ,102  ,263,32,546,CA
00286747,N,Level Term 20,0B6537    ,102  ,69,55,546,CA
00286748,N,Adjustable CompLife,078538    ,102  ,217,45,546,CA
00286749,Y,Adjustable CompLife,008276    ,102  ,99,0,520,CA
00286750,N,Term 80,099992    ,102  ,#VALUE!,135,546,CA
00286751,N,Term 80,033700    ,102  ,597,120,546,CA
00286752,N,Term 80,033700    ,102  ,597,120,546,CA
00286753,N,Term 80,099992    ,102  ,#VALUE!,116,546,NV
00286754,N,Level Term 20,024436    ,102  ,85,61,546,CA
00286755,N,Term 80,048618    ,102  ,427,138,533,CA
00286756,N,Adjustable CompLife,072656    ,102  ,248,107,546,NV
00286757,N,Adjustable CompLife,072656    ,102  ,248,67,546,NV
00286758,N,Adjustable CompLife,060493    ,102  ,340,51,546,CA
00286759,N,Term 80,048618    ,102  ,439,12,546,CA
00286760,N,65 Life,099992    ,102  ,#VALUE!,96,546,CA
00286761,N,Level Term 20,099992    ,102  ,#VALUE!,96,546,CA
00286762,N,Term 80,008276    ,102  ,125,88,546,CA
00286763,N,Level Term 20,072497    ,102  ,249,67,546,CA
00286764,N,Level Term 20,072497    ,102  ,249,67,546,CA
00286765,N,Level Term 20,065160    ,102  ,303,65,546,GA
00286766,N,Level Term 20,0B6400    ,102  ,69,64,546,TX
00286767,N,Adjustable CompLife,008276    ,102  ,125,56,546,CA
00286768,Y,Term 80,015589    ,102  ,51,0,492,NV
00286769,N,20 Pay Life,072497    ,102  ,249,49,546,CA
00286770,N,Level Term 20,024118    ,102  ,86,15,546,CA
00286771,N,Level Term 20,023704    ,102  ,87,30,546,CA
00286772,N,90 Life,023704    ,102  ,87,30,546,CA
00286773,N,90 Life,023704    ,102  ,87,22,546,CA
00286774,N,Level Term 20,072656    ,102  ,248,119,546,NV
00286775,N,65 Life,060493    ,102  ,340,109,546,CA
00286776,N,Term 80,060493    ,102  ,316,85,521,CA
00286777,N,Level Term 20,060493    ,102  ,340,76,546,CA
00286778,N,65 Life,060493    ,102  ,340,61,546,CA
00286779,N,Level Term 20,009276    ,102  ,123,40,546,CA
00286780,N,65 Life,060493    ,102  ,340,36,546,CA
00286781,N,65 Life,060493    ,102  ,340,23,546,CA
00286782,N,Term 80,005431    ,102  ,134,72,546,CA
00286783,N,Adjustable CompLife,0B9765    ,102  ,43,18,526,CA
00286784,N,Term 80,0B8568    ,102  ,56,27,536,CA
00286785,N,Term 80,033700    ,102  ,597,141,546,CA
00286786,N,Level Term 20,095962    ,102  ,134,100,517,CA
00286787,N,Level Term 20,060493    ,102  ,340,122,546,CA
00286788,N,Adjustable CompLife,009276    ,102  ,123,112,546,CA
00286789,N,Adjustable CompLife,095962    ,102  ,123,68,506,CA
00286790,N,Adjustable CompLife,009276    ,102  ,123,94,546,CA
00286791,N,Level Term 20,009276    ,102  ,123,93,546,CA
00286792,N,Estate CompLife,033700    ,102  ,597,3,546,CA
00286793,N,Term 80,033700    ,102  ,597,3,546,CA
00286794,N,Term 80,033700    ,102  ,597,3,546,CA
00286795,N,Adjustable CompLife,070062    ,102  ,263,19,546,CA
00286796,N,Level Term 20,070062    ,102  ,263,19,546,CA
00286797,N,Level Term 20,070062    ,102  ,263,109,546,CA
00286798,N,Adjustable CompLife,063835    ,102  ,315,103,546,NY
00286799,N,Level Term 20,063216    ,102  ,320,39,546,CA
00286800,N,65 Life,020487    ,102  ,93,31,546,[NULL]
00286801,N,Level Term 20,020487    ,102  ,93,31,546,[NULL]
00286802,N,Level Term 20,0J2859    ,102  ,17,7,546,NV
00286803,N,Level Term 20,072497    ,102  ,249,159,546,CA
00286804,N,Term 80,070242    ,102  ,262,130,546,NV
00286805,N,Adjustable CompLife,063835    ,102  ,315,72,546,CA
00286806,N,Level Term 20,063216    ,102  ,320,66,546,CA
00286807,N,Adjustable CompLife,070242    ,102  ,262,55,546,NV
00286808,N,Term 80,024447    ,102  ,85,40,546,CA
00286809,N,Adjustable CompLife,072497    ,102  ,249,40,546,CA
00286810,Y,Level Term 20,0B6391    ,102  ,31,0,508,NV
00286811,N,Level Term 20,0B6391    ,102  ,69,33,546,NV
00286812,N,90 Life,070242    ,102  ,262,21,546,NV
00286813,N,Level Term 20,072497    ,102  ,249,134,546,CA
00286814,N,Adjustable CompLife,072656    ,102  ,248,118,546,NV
00286815,N,65 Life,070519    ,102  ,225,105,546,CA
00286816,N,Term 80,070519    ,102  ,225,105,546,CA
00286817,N,Term 80,005431    ,102  ,134,72,546,CA
00286818,N,Term 80,070519    ,102  ,225,53,546,CA
00286819,N,Term 80,0E6682    ,102  ,20,15,541,NV
00286820,N,Adjustable CompLife,072497    ,102  ,249,117,546,CA
00286821,N,Level Term 20,072497    ,102  ,249,117,546,CA
00286822,N,Level Term 20,0B7165    ,102  ,67,23,546,NC
00286823,N,65 Life,0B7165    ,102  ,67,11,546,NC
00286824,N,Level Term 20,099992    ,102  ,#VALUE!,132,546,CT
00286825,N,Adjustable CompLife,076319    ,102  ,229,103,546,CA
00286826,N,Adjustable CompLife,020487    ,102  ,93,55,546,CA
00286827,N,Term 80,092633    ,102  ,182,142,546,UT
00286828,N,Adjustable CompLife,087406    ,102  ,203,89,546,CA
00286829,N,Level Term 20,072656    ,102  ,248,74,546,NV
00286830,N,Adjustable CompLife,072656    ,102  ,248,74,546,NV
00286831,N,Term 80,0J5858    ,102  ,11,7,546,FL
00286832,N,Level Term 20,018970    ,102  ,60,126,507,CA
00286833,N,90 Life,044732    ,102  ,319,49,495,CA
00286834,N,Term 80,099992    ,102  ,#VALUE!,90,545,CA
00286835,N,Term 80,044732    ,102  ,328,46,504,CA
00286836,N,Level Term 20,076319    ,102  ,229,70,545,CA
00286837,N,Level Term 20,018970    ,102  ,98,42,545,CA
00286838,N,Level Term 20,078538    ,102  ,217,127,545,CA
00286839,N,Level Term 20,099992    ,102  ,#VALUE!,72,512,CA
00286840,N,Adjustable CompLife,087406    ,102  ,203,95,545,CA
00286841,N,Adjustable CompLife,087406    ,102  ,203,93,545,CA
00286842,N,Adjustable CompLife,078538    ,102  ,217,89,545,CA
00286843,N,Level Term 20,078538    ,102  ,217,87,545,CA
00286844,N,Level Term 20,099992    ,102  ,#VALUE!,82,545,CA
00286845,N,Adjustable CompLife,087406    ,102  ,203,80,545,CA
00286846,Y,Level Term 20,078538    ,102  ,204,0,532,CA
00286847,N,Level Term 20,092633    ,102  ,182,156,545,CA
00286848,N,Term 80,099992    ,102  ,#VALUE!,140,545,CA
00286849,N,Term 80,099992    ,102  ,#VALUE!,116,545,CA
00286850,N,Adjustable CompLife,070242    ,102  ,262,114,545,NV
00286851,N,Adjustable CompLife,070242    ,102  ,262,102,545,NV
00286852,N,Adjustable CompLife,008276    ,102  ,125,42,545,CA
00286853,N,Level Term 20,008276    ,102  ,125,3,545,CA
00286854,N,Term 80,018970    ,102  ,98,117,545,CA
00286855,N,Level Term 20,078538    ,102  ,217,109,545,CA
00286856,N,Estate CompLife,099992    ,102  ,#VALUE!,77,545,CA
00286857,N,Level Term 20,099992    ,102  ,#VALUE!,77,545,CA
00286858,N,Term 80,0B4842    ,102  ,74,67,545,CA
00286859,N,Level Term 20,0E6678    ,102  ,25,3,545,CA
00286860,N,Term 80,071581    ,102  ,256,131,545,CA
00286861,N,Term 80,008276    ,102  ,125,85,545,CA
00286862,N,Level Term 20,0B4842    ,102  ,74,33,545,CA
00286863,N,Level Term 20,070062    ,102  ,263,33,545,CA
00286864,N,Adjustable CompLife,070062    ,102  ,263,31,545,CA
00286865,N,65 Life,0J2916    ,102  ,17,11,545,CA
00286866,N,Term 80,0J2916    ,102  ,17,11,545,CA
00286867,N,65 Life,0J2916    ,102  ,17,10,545,CA
00286868,N,Adjustable CompLife,072497    ,102  ,249,84,545,CA
00286869,N,Term 80,071581    ,102  ,217,43,506,CA
00286870,N,Level Term 20,0B5329    ,102  ,73,48,545,CA
00286871,N,65 Life,0B5329    ,102  ,73,45,545,CA
00286872,N,65 Life,0B5329    ,102  ,73,40,545,CA
00286873,N,Level Term 20,099992    ,102  ,#VALUE!,125,545,CA
00286874,N,Level Term 20,099992    ,102  ,#VALUE!,125,545,CA
00286875,N,Level Term 20,099992    ,102  ,#VALUE!,125,545,CA
00286876,N,Adjustable CompLife,095962    ,102  ,114,75,496,CA
00286877,N,Term 80,008276    ,102  ,90,51,510,CA
00286878,N,Adjustable CompLife,099992    ,102  ,#VALUE!,67,545,CA
00286879,N,Level Term 20,070519    ,102  ,225,11,545,CA
00286880,N,Level Term 20,099992    ,102  ,#VALUE!,128,545,CA
00286881,N,Adjustable CompLife,072656    ,102  ,248,118,545,NV
00286882,N,Adjustable CompLife,072656    ,102  ,248,103,545,NV
00286883,N,Level Term 20,0B6400    ,102  ,69,68,545,WA
00286884,N,Term 80,011503    ,102  ,116,54,545,NV
00286885,N,Adjustable CompLife,063216    ,102  ,320,45,545,CA
00286886,N,Level Term 20,063835    ,102  ,315,140,545,CA
00286887,N,Term 80,099992    ,102  ,#VALUE!,119,523,NV
00286888,N,Level Term 20,063835    ,102  ,315,84,545,CA
00286889,N,Level Term 20,0B4842    ,102  ,74,73,545,VA
00286890,N,Level Term 20,063835    ,102  ,315,40,545,CA
00286891,N,Term 80,0C0591    ,102  ,61,10,545,AZ
00286892,N,65 Life,0B6537    ,102  ,69,2,545,CA
00286893,N,65 Life,089781    ,102  ,157,34,508,CA
00286894,N,90 Life,0C0662    ,102  ,61,5,545,CA
00286895,N,Level Term 20,0C0662    ,102  ,61,6,545,CA
00286896,N,Level Term 20,090132    ,102  ,193,129,545,NV
00286897,N,Term 80,063304    ,102  ,319,108,545,MA
00286898,N,Term 80,063304    ,102  ,319,101,545,MA
00286899,N,Level Term 20,024447    ,102  ,85,68,545,CA
00286900,N,90 Life,099992    ,102  ,#VALUE!,52,503,OR
00286901,N,Level Term 20,070242    ,102  ,243,76,526,OR
00286902,N,90 Life,070242    ,102  ,230,29,513,OR
00286903,N,Level Term 20,024447    ,102  ,85,12,545,CA
00286904,N,Level Term 20,009276    ,102  ,123,62,545,CA
00286905,N,Term 80,008276    ,102  ,115,47,535,CA
00286906,N,Adjustable CompLife,008276    ,102  ,125,42,545,CA
00286907,Y,Adjustable CompLife,008276    ,102  ,113,#NUM!,533,CA
00286908,N,Adjustable CompLife,008276    ,102  ,125,9,545,CA
00286909,N,Level Term 20,0E3322    ,102  ,30,1,545,CA
00286910,N,Term 80,071581    ,102  ,256,160,545,CA
00286911,N,Level Term 20,090132    ,102  ,173,119,524,NV
00286912,N,65 Life,090132    ,102  ,193,20,545,NV
00286913,N,Level Term 20,090132    ,102  ,193,20,545,NV
00286914,N,Term 80,060493    ,102  ,340,155,545,CA
00286915,N,Term 80,087406    ,102  ,203,130,545,CA
00286916,N,Level Term 20,090132    ,102  ,158,77,510,TX
00286917,N,65 Life,060493    ,102  ,340,107,545,CA
00286918,N,Adjustable CompLife,087406    ,102  ,203,103,545,CA
00286919,N,65 Life,060493    ,102  ,340,95,545,CA
00286920,N,Level Term 20,090132    ,102  ,158,55,510,TX
00286921,N,65 Life,060493    ,102  ,340,45,545,CA
00286922,N,Adjustable CompLife,008276    ,102  ,125,21,545,CA
00286923,N,Term 80,008276    ,102  ,125,21,545,CA
00286924,N,Level Term 20,060493    ,102  ,340,10,545,CA
00286925,N,65 Life,060493    ,102  ,340,10,545,CA
00286926,N,Term 80,099992    ,102  ,#VALUE!,142,545,NV
00286927,N,65 Life,099992    ,102  ,#VALUE!,45,545,CA
00286928,N,Term 80,099992    ,102  ,#VALUE!,45,545,CA
00286929,N,Term 80,063304    ,102  ,319,150,545,CA
00286930,N,Level Term 20,000018    ,102  ,#VALUE!,46,497,CA
00286931,N,Level Term 20,099992    ,102  ,#VALUE!,16,545,CA
00286932,N,Term 80,063304    ,102  ,319,153,545,CA
00286933,N,Level Term 20,099992    ,102  ,#VALUE!,130,545,CA
00286934,N,Level Term 20,068532    ,102  ,277,102,545,CA
00286935,N,Level Term 20,068532    ,102  ,277,73,545,CA
00286936,Y,Level Term 20,063835    ,102  ,279,0,509,CA
00286937,N,Level Term 20,063835    ,102  ,315,31,545,CA
00286938,N,Adjustable CompLife,063304    ,102  ,319,19,545,CA
00286939,N,Level Term 20,099992    ,102  ,#VALUE!,113,528,CA
00286940,N,Level Term 20,062310    ,102  ,328,128,545,CA
00286941,N,Term 80,099992    ,102  ,#VALUE!,102,545,CA
00286942,N,Adjustable CompLife,0B9765    ,102  ,38,12,519,CA
00286943,Y,Term 80,0B9765    ,102  ,26,0,507,CA
00286944,N,Term 80,0B9765    ,102  ,36,4,517,CA
00286945,N,Term 80,048618    ,102  ,439,132,545,CA
00286946,N,Adjustable CompLife,098423    ,102  ,103,19,491,NV
00286947,N,Term 80,099992    ,102  ,#VALUE!,16,489,NV
00286948,N,Term 80,099992    ,102  ,#VALUE!,14,489,NV
00286949,N,Adjustable CompLife,048618    ,102  ,439,49,545,CA
00286950,N,Adjustable CompLife,008276    ,102  ,125,10,545,CA
00286951,N,Level Term 20,008276    ,102  ,125,10,545,CA
00286952,N,Adjustable CompLife,008276    ,102  ,125,7,545,CA
00286953,N,Level Term 20,062310    ,102  ,328,110,545,NJ
00286954,N,Level Term 20,062310    ,102  ,328,110,545,SC
00286955,N,Level Term 20,062310    ,102  ,328,110,545,NJ
00286956,N,Level Term 20,062310    ,102  ,328,110,545,SC
00286957,N,Level Term 20,062310    ,102  ,328,110,545,NJ
00286958,N,Level Term 20,062310    ,102  ,328,110,545,SC
00286959,N,Level Term 20,062310    ,102  ,328,53,545,CA
00286960,Y,65 Life,0B2088    ,102  ,37,0,503,CA
00286961,N,Level Term 20,0B2088    ,102  ,78,23,545,CA
00286962,N,Level Term 20,099992    ,102  ,#VALUE!,110,545,CA
00286963,N,Term 80,070519    ,102  ,225,91,545,CA
00286964,N,Term 80,0B1568    ,102  ,80,62,545,AZ
00286965,N,90 Life,0B8552    ,102  ,65,53,545,CA
00286966,N,Term 80,070519    ,102  ,225,50,545,CA
00286967,N,90 Life,0B8552    ,102  ,65,19,545,CA
00286968,N,Term 80,0E2717    ,102  ,25,7,537,CA
00286969,N,10 Pay Life,0B8552    ,102  ,65,12,545,CA
00286970,N,Level Term 20,089781    ,102  ,195,125,544,CA
00286971,N,Term 80,004960    ,102  ,136,124,544,NV
00286972,N,90 Life,023704    ,102  ,87,79,544,CA
00286973,N,Term 80,023704    ,102  ,87,66,544,CA
00286974,N,Term 80,023704    ,102  ,87,53,544,CA
00286975,N,Level Term 20,0C1417    ,102  ,58,31,544,CA
00286976,N,Term 80,0E2717    ,102  ,32,17,544,MD
00286977,N,Term 80,099992    ,102  ,#VALUE!,111,544,NV
00286978,N,Adjustable CompLife,072497    ,102  ,249,50,544,CA
00286979,Y,Adjustable CompLife,099992    ,102  ,#VALUE!,#NUM!,509,NV
00286980,N,Level Term 20,068532    ,102  ,277,118,544,CA
00286981,N,Term 80,099992    ,102  ,#VALUE!,13,530,CA
00286982,N,Adjustable CompLife,095962    ,102  ,163,16,544,CA
00286983,N,Term 80,095962    ,102  ,163,16,544,CA
00286984,N,90 Life,0C3201    ,102  ,54,45,544,CA
00286985,N,Term 80,0C3201    ,102  ,54,45,544,CA
00286986,N,Adjustable CompLife,021853    ,102  ,89,44,544,CA
00286987,N,Level Term 20,021853    ,102  ,89,44,544,CA
00286988,N,Level Term 20,021853    ,102  ,89,44,544,CA
00286989,N,65 Life,0J4214    ,102  ,15,104,544,CA
00286990,N,Term 80,0J4214    ,102  ,15,104,544,CA
00286991,N,Adjustable CompLife,072497    ,102  ,249,77,544,CA
00286992,N,Term 80,072497    ,102  ,226,54,522,CA
00286993,N,Adjustable CompLife,072497    ,102  ,249,64,544,CA
00286994,N,65 Life,072497    ,102  ,249,22,544,CA
00286995,N,Level Term 20,099992    ,102  ,#VALUE!,162,544,CA
00286996,N,Adjustable CompLife,087406    ,102  ,203,93,544,CA
00286997,N,Term 80,087406    ,102  ,203,93,544,CA
00286998,N,Term 80,087406    ,102  ,203,57,544,CA
00286999,N,Term 80,087406    ,102  ,203,57,544,CA
00287000,N,20 Pay Life,060493    ,102  ,340,28,544,VA
00287001,N,Term 80,060493    ,102  ,340,28,544,VA
00287002,N,Term 80,024118    ,102  ,86,23,544,CA
00287003,N,Term 80,033700    ,102  ,597,163,544,CA
00287004,N,Adjustable CompLife,063304    ,102  ,319,99,544,CA
00287005,N,90 Life,063304    ,102  ,319,87,544,CA
00287006,N,Term 80,063304    ,102  ,267,35,492,CA
00287007,N,Adjustable CompLife,063304    ,102  ,319,52,544,CA
00287008,N,Level Term 20,0B6537    ,102  ,69,14,544,TX
00287009,N,Term 80,063304    ,102  ,319,14,544,CA
00287010,N,Term 80,090106    ,102  ,53,11,404,CA
00287011,N,Adjustable CompLife,011503    ,102  ,116,63,544,CA
00287012,N,Term 80,011503    ,102  ,116,63,544,CA
00287013,Y,Term 80,060493    ,102  ,296,0,500,CA
00287014,Y,Term 80,011503    ,102  ,78,#NUM!,506,CA
00287015,N,Term 80,011503    ,102  ,116,32,544,CA
00287016,N,Level Term 20,060493    ,102  ,340,32,544,CA
00287017,N,65 Life,0C5995    ,102  ,49,6,544,CA
00287018,N,Term 80,060493    ,102  ,338,146,542,CA
00287019,N,Level Term 20,004960    ,102  ,136,139,544,NV
00287020,N,Term 80,004960    ,102  ,136,130,544,NV
00287021,N,Term 80,076319    ,102  ,229,97,544,CA
00287022,N,Term 80,004960    ,102  ,136,91,544,NV
00287023,N,Term 80,060493    ,102  ,340,67,544,CA
00287024,N,Adjustable CompLife,0B2088    ,102  ,78,67,544,CA
00287025,N,Level Term 20,0B2088    ,102  ,78,67,544,CA
00287026,N,Term 80,060493    ,102  ,340,66,544,CA
00287027,N,Adjustable CompLife,099992    ,102  ,#VALUE!,22,519,CA
00287028,N,Level Term 20,004960    ,102  ,136,143,544,NV
00287029,N,Level Term 20,004960    ,102  ,136,143,544,NV
00287030,N,Level Term 20,070062    ,102  ,263,77,544,CA
00287031,N,Level Term 20,070062    ,102  ,263,77,544,CA
00287032,N,Level Term 20,099992    ,102  ,#VALUE!,23,533,CA
00287033,N,Term 80,004960    ,102  ,136,84,544,NV
00287034,N,Adjustable CompLife,004960    ,102  ,136,82,544,NV
00287035,N,Level Term 20,0C1417    ,102  ,58,28,544,CA
00287036,N,Adjustable CompLife,0C1417    ,102  ,58,14,544,CA
00287037,N,Level Term 10,060493    ,102  ,288,69,492,CA
00287038,N,Level Term 10,060493    ,102  ,288,69,492,CA
00287039,N,65 Life,008276    ,102  ,125,75,544,CA
00287040,N,Term 80,008276    ,102  ,125,75,544,CA
00287041,N,Level Term 20,0C1417    ,102  ,58,31,544,CA
00287042,N,Level Term 20,090132    ,102  ,193,141,544,ID
00287043,N,Adjustable CompLife,063835    ,102  ,314,93,543,OR
00287044,N,Term 80,063835    ,102  ,314,92,543,OR
00287045,N,Adjustable CompLife,063835    ,102  ,314,81,543,OR
00287046,N,Level Term 20,063835    ,102  ,314,81,543,OR
00287047,N,Level Term 20,063835    ,102  ,314,81,543,OR
00287048,N,Adjustable CompLife,0B6961    ,102  ,27,15,504,CA
00287049,N,Adjustable CompLife,072497    ,102  ,240,107,535,CA
00287050,N,Level Term 20,072497    ,102  ,249,116,544,CA
00287051,N,Term 80,099992    ,102  ,#VALUE!,107,544,CA
00287052,N,65 Life,015589    ,102  ,106,59,544,NV
00287053,N,Level Term 20,015589    ,102  ,106,59,544,NV
00287054,N,Term 80,099992    ,102  ,#VALUE!,123,544,UT
00287055,N,90 Life,072656    ,102  ,248,25,544,NV
00287056,N,Level Term 20,000018    ,102  ,#VALUE!,129,544,CA
00287057,N,Adjustable CompLife,000018    ,102  ,#VALUE!,97,544,CA
00287058,N,Adjustable CompLife,000018    ,102  ,#VALUE!,56,544,CA
00287059,N,Term 80,0J5864    ,102  ,11,5,544,CA
00287060,N,Level Term 20,000018    ,102  ,#VALUE!,139,544,CA
00287061,N,Level Term 20,004960    ,102  ,136,139,544,NV
00287062,N,Term 80,004960    ,102  ,136,130,544,NV
00287063,N,Term 80,099992    ,102  ,#VALUE!,107,544,CA
00287064,N,Term 80,009276    ,102  ,101,77,522,CA
00287065,N,Term 80,071581    ,102  ,256,90,544,CA
00287066,N,Term 80,018970    ,102  ,98,64,544,AZ
00287067,N,Term 80,018970    ,102  ,98,64,544,IA
00287068,N,Adjustable CompLife,018970    ,102  ,98,58,544,AZ
00287069,N,Adjustable CompLife,018970    ,102  ,98,58,544,IA
00287070,N,Adjustable CompLife,018970    ,102  ,98,30,544,AZ
00287071,N,Adjustable CompLife,018970    ,102  ,98,30,544,IA
00287072,N,Level Term 20,009276    ,102  ,123,21,544,CA
00287073,N,Level Term 20,099992    ,102  ,#VALUE!,114,544,CA
00287074,N,Term 80,078538    ,102  ,217,109,544,CA
00287075,N,Level Term 20,068532    ,102  ,277,85,544,CA
00287076,N,Term 80,005431    ,102  ,114,19,524,CA
00287077,N,65 Life,020487    ,102  ,93,7,544,AZ
00287078,N,Adjustable CompLife,009276    ,102  ,123,109,544,CA
00287079,N,90 Life,099992    ,102  ,#VALUE!,6,492,NV
00287080,N,Level Term 20,099992    ,102  ,#VALUE!,6,492,NV
00287081,N,Term 80,099992    ,102  ,#VALUE!,140,525,CA
00287082,N,Term 80,099992    ,102  ,#VALUE!,143,540,CA
00287083,N,Level Term 20,099992    ,102  ,#VALUE!,70,544,CA
00287084,N,Level Term 20,024436    ,102  ,85,22,544,CA
00287085,N,Term 80,0C5995    ,102  ,49,11,544,CA
00287086,N,Term 80,0C5995    ,102  ,49,11,544,CA
00287087,N,Term 80,099992    ,102  ,#VALUE!,131,544,CA
00287088,N,Adjustable CompLife,087406    ,102  ,203,96,544,CA
00287089,N,Adjustable CompLife,087406    ,102  ,203,70,544,CA
00287090,N,Adjustable CompLife,087406    ,102  ,203,58,544,CA
00287091,N,Adjustable CompLife,0C2816    ,102  ,47,37,537,CA
00287092,N,Level Term 20,056997    ,102  ,370,74,544,CA
00287093,N,Adjustable CompLife,009276    ,102  ,111,59,531,CA
00287094,N,Level Term 20,072497    ,102  ,232,23,526,CT
00287095,N,Level Term 20,099992    ,102  ,#VALUE!,161,544,VA
00287096,N,90 Life,099992    ,102  ,#VALUE!,97,544,CA
00287097,N,90 Life,099992    ,102  ,#VALUE!,61,544,CA
00287098,N,Term 80,023704    ,102  ,87,60,544,CA
00287099,N,90 Life,0B8552    ,102  ,65,52,544,CA
00287100,N,Level Term 20,0B8552    ,102  ,65,52,544,CA
00287101,N,Term 80,099992    ,102  ,#VALUE!,158,544,CA
00287102,N,Adjustable CompLife,099992    ,102  ,#VALUE!,113,544,CA
00287103,N,Term 80,099992    ,102  ,#VALUE!,69,515,NV
