POLICY_NUM,FREE_LOOKS,POL_TYPE,FR_NUM,NO_NUM,FR_SERV_PERIOD,POLICY_AGE,INSURED_AGE,INSURED_STATE
00487869,N,Level Term 20,002560    ,028  ,141,104,575,NY
00487870,N,Level Term 20,012995    ,028  ,113,163,575,MD
00487871,N,65 Life,012995    ,028  ,113,43,575,MD
00487872,N,Adjustable CompLife,0B4806    ,028  ,74,18,575,MD
00487873,N,Level Term 20,073748    ,028  ,243,121,575,MD
00487874,N,Level Term 20,073748    ,028  ,243,121,575,MD
00487875,N,Adjustable CompLife,073748    ,028  ,243,114,575,MD
00487876,N,Adjustable CompLife,073748    ,028  ,243,99,575,MD
00487877,N,Adjustable CompLife,073748    ,028  ,195,48,526,VA
00487878,N,Level Term 20,077259    ,028  ,222,126,575,TX
00487879,N,Term 80,086622    ,028  ,208,10,575,MD
00487880,N,Term 80,075985    ,028  ,199,113,542,MD
00487881,N,Adjustable CompLife,0B4617    ,028  ,45,15,545,PA
00487882,N,Level Term 20,061473    ,028  ,334,45,575,PA
00487883,N,65 Life,062676    ,028  ,326,101,575,MD
00487884,N,Adjustable CompLife,077259    ,028  ,222,66,575,MD
00487885,N,Term 80,077259    ,028  ,222,66,575,MD
00487886,N,Level Term 20,016941    ,028  ,101,29,575,MD
00487887,N,Term 80,0E6150    ,028  ,27,160,575,MD
00487888,N,Term 80,0E6150    ,028  ,27,140,575,MD
00487889,N,Term 80,075985    ,028  ,175,101,519,VA
00487890,N,Level Term 20,075985    ,028  ,231,132,575,MD
00487891,N,Term 80,075985    ,028  ,231,104,575,VA
00487892,N,Term 80,020624    ,028  ,88,96,570,FL
00487893,N,Adjustable CompLife,020624    ,028  ,92,4,575,FL
00487894,N,Term 80,099992    ,028  ,#VALUE!,124,548,PA
00487895,N,Term 80,053439    ,028  ,400,105,575,PR
00487896,N,Estate CompLife,053439    ,028  ,400,36,575,PR
00487897,N,Level Term 20,0B0441    ,028  ,83,13,575,PA
00487898,N,Level Term 20,086622    ,028  ,208,116,574,MD
00487899,N,Adjustable CompLife,095346    ,028  ,167,107,574,DC
00487900,N,Adjustable CompLife,002555    ,028  ,141,71,574,MD
00487901,N,Adjustable CompLife,0J7149    ,028  ,9,6,574,MD
00487902,N,Level Term 20,0J7149    ,028  ,9,3,574,MD
00487903,N,Level Term 20,020624    ,028  ,92,74,574,WV
00487904,N,90 Life,020624    ,028  ,92,22,574,WV
00487905,N,Level Term 20,099992    ,028  ,#VALUE!,158,574,MD
00487906,N,Level Term 20,086995    ,028  ,67,12,436,MD
00487907,N,Level Term 20,001325    ,028  ,147,104,574,MD
00487908,N,Term 80,086622    ,028  ,208,97,574,MD
00487909,N,Term 80,099992    ,028  ,#VALUE!,129,574,WV
00487910,N,Term 80,099992    ,028  ,#VALUE!,105,574,MD
00487911,N,Term 80,011198    ,028  ,102,84,560,MD
00487912,N,Adjustable CompLife,035476    ,028  ,572,115,574,TX
00487913,N,Level Term 20,095933    ,028  ,163,145,574,MA
00487914,N,Level Term 20,001795    ,028  ,145,33,574,MD
00487915,N,Adjustable CompLife,001795    ,028  ,139,26,569,MD
00487916,N,Adjustable CompLife,001795    ,028  ,145,6,574,MD
00487917,N,Level Term 20,001795    ,028  ,145,6,574,MD
00487918,N,Term 80,0B0441    ,028  ,83,73,574,PA
00487919,N,Term 80,086995    ,028  ,206,134,574,NC
00487920,N,65 Life,099429    ,028  ,150,61,574,MD
00487921,N,Term 80,099429    ,028  ,150,61,574,MD
00487922,N,Term 80,0E5570    ,028  ,28,162,574,PA
00487923,N,Term 80,090918    ,028  ,188,94,574,MD
00487924,Y,Adjustable CompLife,0E0327    ,028  ,11,0,546,MD
00487925,Y,Level Term 20,0E0327    ,028  ,11,0,546,MD
00487926,N,Adjustable CompLife,094915    ,028  ,170,28,574,PA
00487927,N,Level Term 20,011198    ,028  ,117,16,574,MD
00487928,N,Term 80,001795    ,028  ,145,166,574,MD
00487929,N,Adjustable CompLife,001795    ,028  ,145,69,574,MD
00487930,N,Term 80,035476    ,028  ,572,119,574,MD
00487931,N,65 Life,001795    ,028  ,145,111,574,MD
00487932,N,65 Life,001795    ,028  ,145,66,574,MD
00487933,N,Level Term 20,099992    ,028  ,#VALUE!,117,574,MD
00487934,N,Level Term 20,086622    ,028  ,208,124,574,MD
00487935,N,Term 80,001795    ,028  ,145,89,574,MD
00487936,N,Adjustable CompLife,099992    ,028  ,#VALUE!,66,574,MD
00487937,N,Level Term 20,062676    ,028  ,326,41,574,MD
00487938,N,Extended Term,005951    ,028  ,114,24,556,MD
00487939,N,Term 80,095610    ,028  ,145,139,554,PA
00487940,N,Level Term 20,030770    ,028  ,649,126,574,NH
00487941,N,Level Term 20,075985    ,028  ,231,91,574,MD
00487942,N,65 Life,099992    ,028  ,#VALUE!,33,574,PA
00487943,N,Adjustable CompLife,077259    ,028  ,222,74,574,MD
00487944,N,Term 80,095346    ,028  ,32,3,439,MD
00487945,N,Level Term 20,001107    ,028  ,148,33,574,MD
00487946,N,Level Term 10,090918    ,028  ,188,129,574,NY
00487947,N,Term 80,099992    ,028  ,#VALUE!,57,527,MD
00487948,N,Adjustable CompLife,018407    ,028  ,100,28,574,MD
00487949,N,Adjustable CompLife,004948    ,028  ,136,26,574,MD
00487950,N,Adjustable CompLife,018407    ,028  ,100,82,574,MD
00487951,N,Adjustable CompLife,099429    ,028  ,150,39,574,MD
00487952,N,Adjustable CompLife,018407    ,028  ,70,4,543,MD
00487953,N,Level Term 20,018407    ,028  ,100,31,574,MD
00487954,N,Level Term 20,005951    ,028  ,131,151,574,MD
00487955,N,Level Term 20,005951    ,028  ,131,48,574,CA
00487956,N,Term 80,061272    ,028  ,335,161,574,MD
00487957,N,Term 80,086622    ,028  ,208,121,574,MD
00487958,N,Term 80,089855    ,028  ,195,124,573,MD
00487959,N,Joint/Survivorship CompLife,086995    ,028  ,206,110,573,MD
00487960,N,Term 80,035476    ,028  ,572,159,573,SC
00487961,N,Term 80,005951    ,028  ,131,154,573,MD
00487962,N,65 Life,005951    ,028  ,131,110,573,MD
00487963,N,Term 80,005951    ,028  ,131,110,573,MD
00487964,N,Term 80,005951    ,028  ,108,73,550,MD
00487965,N,Adjustable CompLife,005951    ,028  ,131,85,573,MD
00487966,N,Level Term 20,005951    ,028  ,102,55,544,MD
00487967,N,Adjustable CompLife,005951    ,028  ,131,78,573,MD
00487968,N,Level Term 20,005951    ,028  ,131,53,573,MD
00487969,N,Adjustable CompLife,005951    ,028  ,131,29,573,MD
00487970,N,Joint/Survivorship CompLife,005951    ,028  ,131,23,573,MD
00487971,N,Level Term 20,075985    ,028  ,231,155,573,MD
00487972,N,Level Term 20,099992    ,028  ,#VALUE!,146,573,GA
00487973,N,Term 80,089855    ,028  ,195,126,573,MD
00487974,N,Term 80,090918    ,028  ,188,62,573,MD
00487975,N,Term 80,091202    ,028  ,187,117,573,MD
00487976,N,Extended Term,095346    ,028  ,114,32,521,MD
00487977,N,Term 80,099992    ,028  ,#VALUE!,72,573,MD
00487978,N,Adjustable CompLife,037772    ,028  ,546,65,573,PA
00487979,N,Level Term 20,020624    ,028  ,92,102,573,WV
00487980,N,65 Life,005951    ,028  ,131,58,573,MD
00487981,N,65 Life,044999    ,028  ,465,49,568,VA
00487982,N,Level Term 20,020624    ,028  ,92,43,573,WV
00487983,N,Adjustable CompLife,015611    ,028  ,106,33,573,MD
00487984,N,Level Term 20,061272    ,028  ,335,130,573,MD
00487985,N,Term 80,095346    ,028  ,167,85,573,DC
00487986,N,Adjustable CompLife,095346    ,028  ,167,55,573,DC
00487987,N,Term 80,073748    ,028  ,243,113,573,MD
00487988,N,Adjustable CompLife,099992    ,028  ,#VALUE!,72,561,PA
00487989,N,Term 80,099992    ,028  ,#VALUE!,30,543,MD
00487990,N,Extended Term,099992    ,028  ,#VALUE!,44,572,MD
00487991,N,Term 80,075985    ,028  ,231,82,573,MD
00487992,N,Term 80,086622    ,028  ,208,80,573,NJ
00487993,N,Term 80,012674    ,028  ,113,80,573,NJ
00487994,N,Adjustable CompLife,017960    ,028  ,101,39,573,PA
00487995,N,Level Term 20,017960    ,028  ,101,39,573,PA
00487996,N,Term 80,075985    ,028  ,231,31,573,MD
00487997,N,Adjustable CompLife,086622    ,028  ,208,26,573,NJ
00487998,N,Term 80,099992    ,028  ,#VALUE!,139,573,IL
00487999,N,Adjustable CompLife,086622    ,028  ,208,62,573,MD
00488000,N,Term 80,086622    ,028  ,208,62,573,MD
00488001,N,Level Term 10,0B8818    ,028  ,65,130,573,MD
00488002,N,Adjustable CompLife,0B8818    ,028  ,65,10,573,MD
00488003,N,Term 80,099992    ,028  ,#VALUE!,31,560,NJ
00488004,N,Estate CompLife,053439    ,028  ,400,111,573,MD
00488005,N,Term 80,099992    ,028  ,#VALUE!,30,519,FL
00488006,N,Term 80,099429    ,028  ,150,108,573,MD
00488007,N,Term 80,099992    ,028  ,#VALUE!,57,534,MD
00488008,N,Term 80,099992    ,028  ,#VALUE!,46,534,MD
00488009,N,Level Term 20,089855    ,028  ,195,140,573,MD
00488010,N,90 Life,061272    ,028  ,335,117,573,MD
00488011,N,Level Term 20,061272    ,028  ,335,117,573,MD
00488012,N,Adjustable CompLife,011198    ,028  ,117,74,573,MD
00488013,N,Term 80,011198    ,028  ,117,74,573,MD
00488014,N,90 Life,011198    ,028  ,117,67,573,MD
00488015,Y,Adjustable CompLife,011198    ,028  ,70,0,526,MD
00488016,N,Level Term 20,058682    ,028  ,355,17,573,MD
00488017,N,Level Term 10,054860    ,028  ,387,99,573,MD
00488018,N,Term 80,099992    ,028  ,#VALUE!,140,573,MD
00488019,N,Extended Term,005951    ,028  ,120,31,561,PA
00488020,N,65 Life,071540    ,028  ,256,100,573,MD
00488021,N,Level Term 20,015611    ,028  ,106,43,573,MD
00488022,N,Level Term 20,030771    ,028  ,649,125,573,MD
00488023,N,Adjustable CompLife,000007    ,028  ,#VALUE!,66,573,PA
00488024,N,Level Term 20,075985    ,028  ,231,16,573,MD
00488025,N,65 Life,099992    ,028  ,#VALUE!,63,561,PA
00488026,N,Level Term 20,099992    ,028  ,#VALUE!,63,561,PA
00488027,N,Level Term 20,099992    ,028  ,#VALUE!,162,573,MD
00488028,N,Term 80,077259    ,028  ,222,134,573,MD
00488029,N,Adjustable CompLife,001325    ,028  ,147,117,572,MD
00488030,N,Level Term 20,001325    ,028  ,147,117,572,MD
00488031,N,Term 80,099992    ,028  ,#VALUE!,41,516,MD
00488032,N,Term 80,030771    ,028  ,618,30,542,MD
00488033,N,Term 80,001325    ,028  ,101,16,527,MD
00488034,N,Adjustable CompLife,005951    ,028  ,112,40,553,CA
00488035,N,Adjustable CompLife,099992    ,028  ,#VALUE!,7,523,MD
00488036,N,Term 80,030771    ,028  ,649,31,572,MD
00488037,N,Term 80,017960    ,028  ,101,3,572,MD
00488038,N,Adjustable CompLife,001325    ,028  ,147,1,572,MD
00488039,N,Adjustable CompLife,089855    ,028  ,195,67,572,MD
00488040,N,Term 80,089855    ,028  ,195,67,572,MD
00488041,N,65 Life,071540    ,028  ,256,51,572,MD
00488042,N,Estate CompLife,071540    ,028  ,256,51,572,MD
00488043,N,Level Term 10,071540    ,028  ,256,51,572,MD
00488044,N,Level Term 20,011730    ,028  ,115,33,572,PA
00488045,N,Level Term 20,089855    ,028  ,195,76,572,MD
00488046,Y,Level Term 20,054860    ,028  ,350,0,535,MD
00488047,N,Level Term 20,054860    ,028  ,387,32,572,MD
00488048,N,Adjustable CompLife,0B6596    ,028  ,68,5,572,MD
00488049,N,Estate CompLife,086622    ,028  ,208,118,572,MD
00488050,N,Level Term 10,030771    ,028  ,649,113,572,MD
00488051,Y,Term 80,030771    ,028  ,615,2,539,MD
00488052,N,Term 80,030771    ,028  ,649,31,572,MD
00488053,N,90 Life,011198    ,028  ,117,8,572,VA
00488054,N,Term 80,011198    ,028  ,117,8,572,VA
00488055,N,90 Life,086995    ,028  ,206,123,572,MD
00488056,N,Term 80,086995    ,028  ,206,123,572,MD
00488057,N,Joint/Survivorship CompLife,058682    ,028  ,355,93,572,NY
00488058,N,90 Life,011198    ,028  ,117,16,572,MD
00488059,N,Level Term 20,011198    ,028  ,117,16,572,MD
00488060,N,Term 80,089855    ,028  ,195,154,572,VA
00488061,N,Term 80,002555    ,028  ,141,126,572,GA
00488062,N,90 Life,017960    ,028  ,101,17,572,PA
00488063,N,Term 80,086622    ,028  ,208,141,572,MD
00488064,N,Term 80,099992    ,028  ,#VALUE!,119,572,MD
00488065,N,Adjustable CompLife,086622    ,028  ,189,79,553,MD
00488066,N,Level Term 20,089855    ,028  ,195,72,572,MD
00488067,N,90 Life,091202    ,028  ,187,66,572,MD
00488068,N,Level Term 20,091202    ,028  ,187,66,572,MD
00488069,N,Term 80,075985    ,028  ,231,157,572,MD
00488070,N,Term 80,075985    ,028  ,231,144,572,MD
00488071,N,Term 80,001325    ,028  ,147,114,572,MD
00488072,N,Level Term 20,0B0441    ,028  ,83,72,572,PA
00488073,N,Term 80,073748    ,028  ,243,55,572,MD
00488074,N,Adjustable CompLife,073748    ,028  ,243,13,572,MD
00488075,N,Term 80,095346    ,028  ,167,127,572,MD
00488076,N,Term 80,099992    ,028  ,#VALUE!,50,572,GA
00488077,N,90 Life,095346    ,028  ,167,4,572,MD
00488078,N,Adjustable CompLife,073748    ,028  ,243,108,572,MD
00488079,N,65 Life,099538    ,028  ,150,111,572,MD
00488080,N,Term 80,099538    ,028  ,150,98,572,MD
00488081,N,Term 80,061272    ,028  ,335,95,572,MD
00488082,N,Level Term 20,001795    ,028  ,145,14,572,MD
00488083,N,Level Term 20,015611    ,028  ,106,109,572,MD
00488084,N,Term 80,015611    ,028  ,106,109,572,MD
00488085,N,Adjustable CompLife,099992    ,028  ,#VALUE!,95,572,MD
00488086,N,Level Term 20,099992    ,028  ,#VALUE!,93,572,MD
00488087,N,Level Term 20,065425    ,028  ,302,82,572,MD
00488088,N,Level Term 10,075985    ,028  ,231,28,572,MD
00488089,N,Term 10,075985    ,028  ,231,28,572,MD
00488090,N,Term 80,073748    ,028  ,243,157,572,VA
00488091,N,Level Term 20,073748    ,028  ,243,115,572,VA
00488092,N,Adjustable CompLife,073748    ,028  ,243,114,572,VA
00488093,N,Level Term 20,099992    ,028  ,#VALUE!,72,572,VA
00488094,N,Level Term 20,073748    ,028  ,243,43,572,VA
00488095,N,Level Term 20,073748    ,028  ,243,43,572,VA
00488096,N,Adjustable CompLife,073748    ,028  ,243,12,572,VA
00488097,N,Term 80,017960    ,028  ,100,129,571,PA
00488098,N,Level Term 20,094915    ,028  ,170,117,572,PA
00488099,N,Term 80,017960    ,028  ,100,88,571,PA
00488100,N,65 Life,094915    ,028  ,170,82,572,PA
00488101,N,Adjustable CompLife,091202    ,028  ,187,76,572,MD
00488102,N,Term 80,095610    ,028  ,165,50,571,PA
00488103,Y,Level Term 20,069055    ,028  ,131,0,433,NC
00488104,N,Level Term 20,069055    ,028  ,137,3,439,NC
00488105,N,Term 80,071540    ,028  ,256,85,572,MD
00488106,N,65 Life,071540    ,028  ,256,79,572,MD
00488107,N,Level Term 20,073748    ,028  ,243,23,572,MD
00488108,N,90 Life,073748    ,028  ,243,19,572,DC
00488109,N,Level Term 20,073748    ,028  ,243,19,572,DC
00488110,N,Term 80,020624    ,028  ,92,161,572,MD
00488111,N,Level Term 20,065425    ,028  ,302,127,572,MD
00488112,N,Level Term 20,099992    ,028  ,#VALUE!,96,572,PA
00488113,N,Level Term 20,017994    ,028  ,101,82,572,WV
00488114,N,Adjustable CompLife,077259    ,028  ,222,52,572,MD
00488115,N,Adjustable CompLife,099429    ,028  ,150,112,572,VA
00488116,N,Level Term 20,099992    ,028  ,#VALUE!,161,572,MD
00488117,N,Term 80,094915    ,028  ,170,98,572,[NULL]
00488118,N,Level Term 20,037772    ,028  ,546,166,572,MD
00488119,N,Term 80,099992    ,028  ,#VALUE!,113,572,MD
00488120,N,Extended Term,020624    ,028  ,92,112,572,CT
00488121,N,Level Term 20,062676    ,028  ,326,59,572,MD
00488122,N,Adjustable CompLife,095610    ,028  ,165,48,572,PA
00488123,N,Term 80,001795    ,028  ,145,145,572,MD
00488124,N,Adjustable CompLife,001795    ,028  ,145,86,572,MD
00488125,N,Adjustable CompLife,001795    ,028  ,145,64,572,MD
00488126,N,Term 80,073748    ,028  ,243,55,572,MD
00488127,N,Adjustable CompLife,001795    ,028  ,145,39,572,MD
00488128,N,Adjustable CompLife,001795    ,028  ,145,39,572,MD
00488129,N,Adjustable CompLife,001795    ,028  ,145,26,572,MD
00488130,N,Level Term 20,001795    ,028  ,145,25,572,MD
00488131,N,90 Life,095933    ,028  ,163,68,572,MD
00488132,N,Term 80,095933    ,028  ,163,68,572,MD
00488133,N,Adjustable CompLife,035476    ,028  ,572,99,572,MD
00488134,N,Level Term 20,005951    ,028  ,131,160,572,MD
00488135,N,Term 80,099538    ,028  ,123,65,545,ME
00488136,N,Adjustable CompLife,099538    ,028  ,150,53,572,ME
00488137,N,Adjustable CompLife,099538    ,028  ,150,35,572,ME
00488138,N,Adjustable CompLife,099538    ,028  ,150,26,572,ME
00488139,N,Term 80,061272    ,028  ,335,160,571,MD
00488140,N,Level Term 20,062676    ,028  ,326,128,571,MD
00488141,N,Adjustable CompLife,062676    ,028  ,296,73,542,MD
00488142,N,Level Term 20,062676    ,028  ,326,29,571,MD
00488143,N,Adjustable CompLife,061272    ,028  ,335,0,571,MD
00488144,N,Level Term 20,062676    ,028  ,326,100,571,MD
00488145,N,Level Term 20,000007    ,028  ,#VALUE!,50,571,PA
00488146,N,Adjustable CompLife,0B4806    ,028  ,74,40,571,MD
00488147,N,Term 80,0B4806    ,028  ,74,40,571,MD
00488148,N,Level Term 20,022679    ,028  ,89,165,571,MD
00488149,N,Adjustable CompLife,095346    ,028  ,167,111,571,MD
00488150,N,Term 80,095346    ,028  ,167,111,571,MD
00488151,N,Term 80,095346    ,028  ,167,100,571,MD
00488152,N,Level Term 20,0E0327    ,028  ,40,31,571,MD
00488153,N,Level Term 20,015611    ,028  ,106,61,571,MD
00488154,N,Level Term 10,054860    ,028  ,387,157,571,MD
00488155,N,65 Life,095610    ,028  ,165,109,571,PA
00488156,N,Term 80,094915    ,028  ,170,92,571,PA
00488157,N,Term 80,011198    ,028  ,117,87,571,MD
00488158,N,Adjustable CompLife,011198    ,028  ,117,71,571,MD
00488159,N,Adjustable CompLife,011198    ,028  ,117,53,571,MD
00488160,N,Level Term 20,0C7051    ,028  ,45,42,571,MD
00488161,N,65 Life,094915    ,028  ,170,20,571,PA
00488162,N,Estate CompLife,053439    ,028  ,400,119,571,NJ
00488163,N,Term 80,053439    ,028  ,400,119,571,NJ
00488164,N,Adjustable CompLife,073748    ,028  ,243,93,571,VA
00488165,N,Term 80,073748    ,028  ,243,90,571,VA
00488166,N,Adjustable CompLife,004948    ,028  ,136,116,571,MD
00488167,N,Level Term 20,095933    ,028  ,163,134,571,MD
00488168,N,Estate CompLife,053439    ,028  ,398,91,569,MD
00488169,N,Estate CompLife,053439    ,028  ,400,81,571,MD
00488170,N,Term 80,099992    ,028  ,#VALUE!,110,550,MD
00488171,N,Adjustable CompLife,020624    ,028  ,92,55,571,WV
00488172,N,Level Term 20,020624    ,028  ,92,55,571,WV
00488173,N,Level Term 20,0B4806    ,028  ,74,7,571,MD
00488174,N,90 Life,073748    ,028  ,243,105,571,MD
00488175,N,Term 80,073748    ,028  ,243,105,571,MD
00488176,N,Term 80,000006    ,028  ,#VALUE!,24,519,PA
00488177,N,Level Term 20,005951    ,028  ,105,102,545,MD
00488178,N,65 Life,005951    ,028  ,131,115,571,MD
00488179,N,Adjustable CompLife,005951    ,028  ,131,103,571,MD
00488180,N,Adjustable CompLife,005951    ,028  ,131,97,571,MD
00488181,N,Adjustable CompLife,005951    ,028  ,131,85,571,MD
00488182,N,Term 80,094915    ,028  ,170,69,571,PA
00488183,N,Level Term 20,099992    ,028  ,#VALUE!,67,571,MD
00488184,N,65 Life,005951    ,028  ,131,56,571,MD
00488185,N,Adjustable CompLife,005951    ,028  ,131,25,571,MD
00488186,N,Term 80,099992    ,028  ,#VALUE!,114,571,MD
00488187,N,Level Term 20,001795    ,028  ,101,20,527,CT
00488188,N,Term 80,089855    ,028  ,195,122,571,MD
00488189,N,65 Life,095610    ,028  ,165,115,571,PA
00488190,N,Level Term 10,095610    ,028  ,134,84,539,PA
00488191,N,Level Term 20,016941    ,028  ,101,89,571,MD
00488192,N,65 Life,095610    ,028  ,165,85,571,PA
00488193,N,Adjustable CompLife,095610    ,028  ,165,31,571,PA
00488194,N,Term 80,095933    ,028  ,163,10,571,MD
00488195,N,Term 80,073748    ,028  ,243,89,571,CT
00488196,N,Term 80,099429    ,028  ,150,141,571,MD
00488197,N,Level Term 10,099992    ,028  ,#VALUE!,134,571,MD
00488198,N,Level Term 20,077259    ,028  ,187,95,535,MD
00488199,N,Level Term 20,061272    ,028  ,335,129,571,VA
00488200,N,Term 80,077259    ,028  ,181,84,530,MD
00488201,N,Level Term 10,037772    ,028  ,546,114,571,PA
00488202,N,Level Term 10,037772    ,028  ,546,110,571,PA
00488203,N,65 Life,044999    ,028  ,470,82,571,MD
00488204,N,90 Life,037772    ,028  ,509,25,534,PA
00488205,N,65 Life,044999    ,028  ,470,61,571,MD
00488206,N,Adjustable CompLife,099429    ,028  ,150,60,571,MD
00488207,N,Level Term 20,077259    ,028  ,222,4,571,MD
00488208,N,Term 80,099992    ,028  ,#VALUE!,136,571,MD
00488209,N,Level Term 20,099992    ,028  ,#VALUE!,106,571,MD
00488210,N,90 Life,091202    ,028  ,150,23,534,MD
00488211,N,Term 80,090918    ,028  ,188,129,571,MD
00488212,N,Adjustable CompLife,086622    ,028  ,208,118,571,MD
00488213,N,Level Term 20,091202    ,028  ,187,93,571,MD
00488214,N,Term 80,090918    ,028  ,188,93,571,MD
00488215,N,Level Term 20,099429    ,028  ,150,74,571,MD
00488216,N,Level Term 20,091202    ,028  ,187,53,571,MD
00488217,N,Joint/Survivorship CompLife,058682    ,028  ,355,30,571,MD
00488218,N,Level Term 20,099429    ,028  ,150,79,571,TX
00488219,N,Term 80,012995    ,028  ,113,17,571,[NULL]
00488220,N,Adjustable CompLife,012995    ,028  ,113,17,571,[NULL]
00488221,N,Term 80,012995    ,028  ,113,17,571,[NULL]
00488222,N,Level Term 20,012995    ,028  ,113,13,571,[NULL]
00488223,N,Level Term 20,099992    ,028  ,#VALUE!,149,571,MD
00488224,N,Adjustable CompLife,018407    ,028  ,100,76,571,MD
00488225,N,90 Life,011198    ,028  ,117,68,571,FL
00488226,N,Term 80,075985    ,028  ,231,30,571,MD
00488227,N,20 Pay Life,011198    ,028  ,117,8,571,FL
00488228,N,Term 80,075985    ,028  ,231,165,571,MD
00488229,N,Level Term 20,099992    ,028  ,#VALUE!,159,571,MD
00488230,N,Term 80,075985    ,028  ,231,152,571,MD
00488231,N,Term 80,075985    ,028  ,231,119,571,MD
00488232,N,Extended Term,099429    ,028  ,150,34,571,VA
00488233,N,Level Term 20,099429    ,028  ,131,15,552,VA
00488234,N,Level Term 20,0B8818    ,028  ,65,1,571,MD
00488235,N,Level Term 20,099538    ,028  ,150,105,571,VA
00488236,N,Term 80,011730    ,028  ,115,81,571,PA
00488237,N,90 Life,0B6596    ,028  ,68,37,571,MD
00488238,N,Level Term 20,0B6596    ,028  ,68,37,571,MD
00488239,N,Adjustable CompLife,086622    ,028  ,208,85,571,MD
00488240,N,Adjustable CompLife,073748    ,028  ,243,14,571,MD
00488241,N,Level Term 20,073748    ,028  ,243,14,571,MD
00488242,N,Adjustable CompLife,073748    ,028  ,243,1,571,MD
00488243,N,Term 80,091202    ,028  ,187,164,571,FL
00488244,N,90 Life,091202    ,028  ,187,77,571,FL
00488245,N,Level Term 20,091202    ,028  ,187,54,571,MD
00488246,N,Term 80,035476    ,028  ,572,115,570,MD
00488247,N,Term 80,090918    ,028  ,135,25,517,MD
00488248,N,Term 80,061272    ,028  ,335,74,570,OH
00488249,N,Adjustable CompLife,061272    ,028  ,335,13,570,OH
00488250,N,Level Term 20,012674    ,028  ,113,3,570,MD
00488251,N,Term 80,073748    ,028  ,243,150,570,MD
00488252,N,Level Term 20,062676    ,028  ,326,79,570,MD
00488253,N,Term 80,094915    ,028  ,170,55,570,MD
00488254,N,Level Term 20,071540    ,028  ,256,92,570,PA
00488255,N,Term 80,071540    ,028  ,256,92,570,PA
00488256,N,Adjustable CompLife,071540    ,028  ,256,65,570,PA
00488257,N,Level Term 20,0B0441    ,028  ,83,34,570,PA
00488258,N,65 Life,099992    ,028  ,#VALUE!,102,551,MD
00488259,N,Adjustable CompLife,011198    ,028  ,117,60,570,MD
00488260,N,65 Life,0C7051    ,028  ,45,23,570,MD
00488261,N,Term 80,0C7051    ,028  ,45,13,570,MD
00488262,N,Adjustable CompLife,095610    ,028  ,165,84,570,PA
00488263,N,Adjustable CompLife,095610    ,028  ,165,58,570,PA
00488264,N,Level Term 20,090918    ,028  ,188,164,570,VA
00488265,N,Term 80,073748    ,028  ,243,163,570,SC
00488266,N,Adjustable CompLife,030770    ,028  ,627,85,548,MD
00488267,N,Adjustable CompLife,062676    ,028  ,292,30,536,MD
00488268,N,Level Term 20,062676    ,028  ,326,34,570,MD
00488269,N,Level Term 20,099429    ,028  ,150,27,570,VA
00488270,N,Adjustable CompLife,062676    ,028  ,326,9,570,MD
00488271,N,Term 80,058682    ,028  ,355,59,570,MD
00488272,N,Level Term 20,047532    ,028  ,449,22,570,MD
00488273,N,65 Life,099429    ,028  ,150,62,570,MD
00488274,N,90 Life,099429    ,028  ,150,45,570,MD
00488275,N,Term 80,097323    ,028  ,24,16,433,MO
00488276,N,Level Term 20,061272    ,028  ,310,122,546,WI
00488277,N,Level Term 20,001325    ,028  ,147,96,570,DE
00488278,N,Level Term 20,061272    ,028  ,335,24,570,WI
00488279,N,Term 80,095346    ,028  ,167,156,570,DE
00488280,N,Term 80,005951    ,028  ,131,133,570,MD
00488281,N,Adjustable CompLife,005951    ,028  ,131,82,570,MD
00488282,N,90 Life,095346    ,028  ,157,49,561,DE
00488283,N,90 Life,095346    ,028  ,167,9,570,DE
00488284,N,Level Term 20,094915    ,028  ,170,128,570,PA
00488285,N,65 Life,095933    ,028  ,163,87,570,MD
00488286,N,Level Term 20,099992    ,028  ,#VALUE!,86,570,MD
00488287,N,Adjustable CompLife,0B4806    ,028  ,74,64,570,PA
00488288,N,Term 80,095346    ,028  ,138,36,541,MD
00488289,N,Adjustable CompLife,099992    ,028  ,#VALUE!,43,570,MD
00488290,N,90 Life,017994    ,028  ,101,33,570,MD
00488291,N,Term 80,017994    ,028  ,101,33,570,MD
00488292,N,Adjustable CompLife,095346    ,028  ,138,4,541,MD
00488293,N,Term 80,095346    ,028  ,167,23,570,MD
00488294,N,Level Term 20,099429    ,028  ,150,8,570,MD
00488295,N,Term 80,095346    ,028  ,167,139,570,NY
00488296,N,Term 80,073748    ,028  ,243,127,570,MD
00488297,N,Adjustable CompLife,073748    ,028  ,243,96,570,MD
00488298,N,Level Term 20,073748    ,028  ,243,43,570,MD
00488299,N,Term 80,037772    ,028  ,546,132,570,PA
00488300,N,Adjustable CompLife,005951    ,028  ,131,97,570,MD
00488301,N,Level Term 20,005951    ,028  ,131,97,570,MD
00488302,N,Adjustable CompLife,005951    ,028  ,131,85,570,MD
00488303,N,90 Life,005951    ,028  ,131,14,570,MD
00488304,N,Term 80,099992    ,028  ,#VALUE!,110,570,MD
00488305,N,Level Term 20,061272    ,028  ,335,82,570,MD
00488306,N,Adjustable CompLife,011730    ,028  ,115,26,570,PA
00488307,N,Adjustable CompLife,015611    ,028  ,106,16,570,MD
00488308,N,Level Term 20,015611    ,028  ,106,14,570,MD
